referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.state,location.city,allowMenuUrlEdit,location.postalCode,location.crossStreet,url,storeId,venuePage.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,venueChains.id,hasMenu,location.neighborhood,menu.externalUrl
v-1464363753,,612,851,false,Australia,AU,57735,151.03356957435608,-33.919605556739874,Bankstown Sports Club,4b52c4eff964a520b98727e3,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,,,,,,,,,,,,,,,,,
v-1464363753,,79,161,true,Australia,AU,68008,151.19535244917313,-33.86768152239664,24/7 Sports Bar,4b0b3c99f964a520382f23e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,222,616,false,Australia,AU,59214,151.03466982880448,-33.906185250922285,Rebel Sport Bankstown,4c20191363750f478434bc67,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,74894,151.1840216835069,-33.79686290574178,Rebel Sport,4b7216acf964a520056e2de3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,62224,151.152105,-33.90879,Inner West Physio & Sport Injury Centre,50e65b82e4b057fd0ba0c28d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,9,false,Australia,AU,68196,151.207803,-33.870549,Sport Is Fantastic Masterclass: Getting The Most Out Of Digital,4e1a8c36c65b6bfb5922defc,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,62723,151.199114,-33.921678,Birdee Sport HQ,4f175781e4b07e1b481fba80,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/surfspot_,Surf Spot,Surf Spots,Surf Spot,4bf58dd8d48988d1e3941735,,,,,,,,,,,,,,,,,
v-1464363753,,75,148,false,Australia,AU,63125,150.9627914428711,-33.860936748522356,Billow Sport,54aa3338498e1646d062f360,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,5,13,false,Australia,AU,63740,151.227977,-33.923943,Churcill's Sport N Bar,5233bdf011d207707d032eb3,true,.png,https://ss3.4sqi.net/img/categories_v2/education/reccenter_,Rec Center,College Rec Centers,College Rec Center,4bf58dd8d48988d1a9941735,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,61553,151.224491,-33.944836,Rebel Sport Eastgardens,4b6e32b4f964a52018b12ce3,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,64544,151.2276020519956,-33.9155453242516,UNSW Sport & Rec Staff Room,4ded7d532271e7b446209ff2,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,1,11,11,false,Australia,AU,598,151.94901023691267,-27.561263600992135,Rebel Sport,4f6d5a29e4b0738fb2243589,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Toowoomba,true,4350,Russell Street,http://www.rebelsport.com.au,,,https://foursquare.com/v/4b4936bdf964a520416a26e3/device_menu,https://foursquare.com/v/uq-sport--fitness-centre/4b4936bdf964a520416a26e3/menu,View Menu,Menu,Menu,,true,,
v-1464363753,2,1,1,false,Australia,AU,257,151.954102,-27.562017,Sportstar Screenprinting,4deeefcad4c0e9e23b72bf85,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Apparel,Clothing Stores,Clothing Store,4bf58dd8d48988d103951735,QLD,Toowoomba,true,4350,Gympie Rd,http://www.uqsport.com.au,,,,,,,,,,,
v-1464363753,2,1,4,false,Australia,AU,263,151.952417,-27.566247,Tru Sports,4f14d565e4b019e994936086,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Toowoomba,true,4350,17-29 Benson St.,http://www.sportsmanhotel.com.au,,,,,,,,,,,
v-1464363753,2,4,4,false,Australia,AU,1650,151.95610513729127,-27.54962675232269,The Sports Club,4e4b4367fa7671a85ce840f9,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,QLD,Toowoomba,true,4350,South Pine Rd.,,,,,,,,,,,,
v-1464363753,3,22,28,false,Australia,AU,603,151.95343852043152,-27.558931793778907,Toowoomba Sports Club,4d5f853be4fe54819501759e,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,QLD,Toowoomba,true,4350,8 Castlemaine Street,,,,,,,,,,,,
v-1464363753,4,1,1,false,Australia,AU,1029,151.94940470817716,-27.57263412891991,Australian College Of Sports Development,4f0bc340e4b0f615a2ce6e09,true,.png,https://ss3.4sqi.net/img/categories_v2/education/other_,Education,General Colleges & Universities,General College & University,4bf58dd8d48988d1a8941735,QLD,Kearneys Spring,true,4350,Hamilton Rd.,,,,,,,,,,,,
v-1464363753,1,14,28,false,Australia,AU,3706,151.94825649261475,-27.597238,Sportscene,4d5f3192e4fe54810330719e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Harristown,true,4370,Beatty Rd,,,,,,,,,,,,
v-1464363753,8,14,81,false,Australia,AU,3404,151.92462905228192,-27.58039865116813,Toowoomba Indoor Sports Centre,4bf4f7fe6a31d13a3857962e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,QLD,Hodgson Vale,true,4122,,,,,,,,,,,,,
v-1464363753,2,4,4,false,Australia,AU,9130,151.932831,-27.64418,Hodgson Vale Sports Complex,4e744f9b1838f9188957ae7a,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,QLD,Warwick,true,4000,,,,,,,,,,,,,
v-1464363753,1,3,29,false,Australia,AU,37741,152.33633936414978,-27.557143669923946,UQ Sport Basketball And Netball Courts,4f8ed7f3e4b0cb2287e1b0ad,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_basketball_,Basketball,College Basketball Courts,College Basketball Court,4bf58dd8d48988d1ba941735,QLD,Upper Mount Gravatt,true,4304,,,,,,,,,,,,,
v-1464363753,1,10,115,false,Australia,AU,37672,152.335655,-27.557684,UQ Sport Gatton,4f52cf6de4b0d9ab7ae79f3e,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,College Gyms,College Gym,4bf58dd8d48988d1b2941735,QLD,Wooloowin,true,4069,,,,,,,,,,,,,
v-1464363753,1,2,2,false,Australia,AU,72940,152.0323,-28.2159,Condimine Sports Club,50efd9ece4b07c36ff132d2c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735,QLD,Brisbane,true,4301,,,,,,,,,,,,,
v-1464363753,1,59,192,false,Australia,AU,111493,153.08374285697937,-27.557885524530857,Southside Sport & Community Club,4b80be88f964a520b38930e3,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,QLD,Silkstone,true,4067,,,,,,,,,,,,,
v-1464363753,3,1,9,false,Australia,AU,109762,153.0513314868155,-27.40753789691542,Ginger Sport - Kalinga Park,56abf15d498e0aacc313b97e,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,QLD,Kenmore,true,4122,,,,,,,,,,,,,
v-1464363753,,232,363,false,Australia,AU,106202,153.024458,-27.470076,Rebel Sport,4b05873af964a5201c8622e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Redbank,true,4070,,,,,,,,,,,,,
v-1464363753,,5,7,false,Australia,AU,83051,152.7936029434204,-27.61806782794473,Premier Sports & Leisure,542c593b498e9d40385c07a4,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,QLD,St Lucia,true,4004,,,,,,,,,,,,,
v-1464363753,,379,2122,false,Australia,AU,97349,152.938243,-27.508937,Sport First,5286d6e5498e7418623df018,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Upper Mount Gravatt,true,4068,,,,,,,,,,,,,
v-1464363753,,88,126,false,Australia,AU,90569,152.87050008043337,-27.61022546140679,All Sports,4ec5ff39cc21b428e146de2f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,Queensland,Spring Hill,true,4111,,,,,,,,,,,,,
v-1464363753,,6,8,false,Australia,AU,105063,153.01551376545694,-27.495927351690945,UQ Sport & Fitness Centre,4b4936bdf964a520416a26e3,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,College Gyms,College Gym,4bf58dd8d48988d1b2941735,QLD,Indooroopilly,true,4051,,,,,,,,,,,,,
v-1464363753,,9,59,false,Australia,AU,111665,153.08554505279415,-27.563788230927212,Rebel Sport,4ddf01951f6ed1828c4b500f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QLD,Gaythorne,true,4031,,,,,,,,,,,,,
v-1464363753,,335,1302,false,Australia,AU,100865,152.97320148486182,-27.499736189762,Rebel Sport,54dc48fd498e358e5896679e,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,Queensland,Kedron,true,4101,,,,,,,,,,,,,
v-1464363753,,28,38,false,Australia,AU,92442,152.890753,-27.564168,Bellbowrie Sports & Rec,4dce173722718eed7a302d7b,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Social Club,Social Clubs,Social Club,52e81612bcbc57f1066b7a33,Queensland,West End,true,4066,,,,,,,,,,,,,
v-1464363753,,3,3,false,Australia,AU,106322,153.024774,-27.462594,Sportsman Hotel,4b058730f964a5206c8322e3,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_,Gay Bar,Gay Bars,Gay Bar,4bf58dd8d48988d1d8941735,QLD,Milton,true,4059,,,,,,,,,,,,,
